Timestamp,District_ID,Latitude,Longitude,Area_Type,Pop_Density,Temperature,Relative_Humidity,Wind_Speed,PM1,PM2.5,UM003,Hour,DayOfWeek,Month
2022-01-01 00:00:00,Cau_Giay,21.036,105.795,2,23000,13.9,90,4.7,27.72,46.9,1863.0,0,5,1
2022-01-01 01:00:00,Cau_Giay,21.036,105.795,2,23000,14.3,88,4.1,27.72,46.9,1863.0,1,5,1
2022-01-01 02:00:00,Cau_Giay,21.036,105.795,2,23000,14.4,87,4.9,27.72,46.9,1863.0,2,5,1
2022-01-01 03:00:00,Cau_Giay,21.036,105.795,2,23000,14.8,86,6.0,27.72,46.9,1863.0,3,5,1
2022-01-01 04:00:00,Cau_Giay,21.036,105.795,2,23000,14.9,84,5.0,27.72,46.9,1863.0,4,5,1
2022-01-01 05:00:00,Cau_Giay,21.036,105.795,2,23000,14.8,85,3.7,27.72,46.9,1863.0,5,5,1
2022-01-01 06:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,83,4.5,27.72,46.9,1863.0,6,5,1
2022-01-01 07:00:00,Cau_Giay,21.036,105.795,2,23000,15.5,84,5.5,27.72,46.9,1863.0,7,5,1
2022-01-01 08:00:00,Cau_Giay,21.036,105.795,2,23000,16.1,80,6.5,27.72,46.9,1863.0,8,5,1
2022-01-01 09:00:00,Cau_Giay,21.036,105.795,2,23000,16.8,76,7.7,27.72,46.9,1863.0,9,5,1
2022-01-01 10:00:00,Cau_Giay,21.036,105.795,2,23000,17.5,72,9.4,27.72,46.9,1863.0,10,5,1
2022-01-01 11:00:00,Cau_Giay,21.036,105.795,2,23000,18.5,68,9.1,27.72,46.9,1863.0,11,5,1
2022-01-01 12:00:00,Cau_Giay,21.036,105.795,2,23000,19.4,65,9.6,27.72,46.9,1863.0,12,5,1
2022-01-01 13:00:00,Cau_Giay,21.036,105.795,2,23000,20.4,62,10.2,27.72,46.9,1863.0,13,5,1
2022-01-01 14:00:00,Cau_Giay,21.036,105.795,2,23000,20.6,60,11.0,27.72,46.9,1863.0,14,5,1
2022-01-01 15:00:00,Cau_Giay,21.036,105.795,2,23000,20.8,58,11.5,27.72,46.9,1863.0,15,5,1
2022-01-01 16:00:00,Cau_Giay,21.036,105.795,2,23000,20.5,59,14.2,27.72,46.9,1863.0,16,5,1
2022-01-01 17:00:00,Cau_Giay,21.036,105.795,2,23000,19.4,63,13.9,27.72,46.9,1863.0,17,5,1
2022-01-01 18:00:00,Cau_Giay,21.036,105.795,2,23000,18.6,65,12.9,27.72,46.9,1863.0,18,5,1
2022-01-01 19:00:00,Cau_Giay,21.036,105.795,2,23000,17.1,70,13.3,27.72,46.9,1863.0,19,5,1
2022-01-01 20:00:00,Cau_Giay,21.036,105.795,2,23000,16.6,70,12.8,27.72,46.9,1863.0,20,5,1
2022-01-01 21:00:00,Cau_Giay,21.036,105.795,2,23000,16.4,71,10.9,27.72,46.9,1863.0,21,5,1
2022-01-01 22:00:00,Cau_Giay,21.036,105.795,2,23000,16.1,72,8.6,27.72,46.9,1863.0,22,5,1
2022-01-01 23:00:00,Cau_Giay,21.036,105.795,2,23000,15.8,74,6.4,27.72,46.9,1863.0,23,5,1
2022-01-02 00:00:00,Cau_Giay,21.036,105.795,2,23000,15.4,75,6.6,27.72,46.9,1863.0,0,6,1
2022-01-02 01:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,76,5.8,27.72,46.9,1863.0,1,6,1
2022-01-02 02:00:00,Cau_Giay,21.036,105.795,2,23000,15.0,75,10.1,27.72,46.9,1863.0,2,6,1
2022-01-02 03:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,73,11.9,27.72,46.9,1863.0,3,6,1
2022-01-02 04:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,74,9.7,27.72,46.9,1863.0,4,6,1
2022-01-02 05:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,74,7.6,27.72,46.9,1863.0,5,6,1
2022-01-02 06:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,73,7.6,27.72,46.9,1863.0,6,6,1
2022-01-02 07:00:00,Cau_Giay,21.036,105.795,2,23000,15.2,73,9.9,27.72,46.9,1863.0,7,6,1
2022-01-02 08:00:00,Cau_Giay,21.036,105.795,2,23000,15.6,71,9.2,27.72,46.9,1863.0,8,6,1
2022-01-02 09:00:00,Cau_Giay,21.036,105.795,2,23000,16.4,69,8.4,27.72,46.9,1863.0,9,6,1
2022-01-02 10:00:00,Cau_Giay,21.036,105.795,2,23000,17.5,65,8.6,27.72,46.9,1863.0,10,6,1
2022-01-02 11:00:00,Cau_Giay,21.036,105.795,2,23000,18.9,61,8.6,27.72,46.9,1863.0,11,6,1
2022-01-02 12:00:00,Cau_Giay,21.036,105.795,2,23000,20.0,58,6.9,27.72,46.9,1863.0,12,6,1
2022-01-02 13:00:00,Cau_Giay,21.036,105.795,2,23000,20.8,57,4.2,27.72,46.9,1863.0,13,6,1
2022-01-02 14:00:00,Cau_Giay,21.036,105.795,2,23000,21.4,56,3.9,27.72,46.9,1863.0,14,6,1
2022-01-02 15:00:00,Cau_Giay,21.036,105.795,2,23000,21.6,56,1.1,27.72,46.9,1863.0,15,6,1
2022-01-02 16:00:00,Cau_Giay,21.036,105.795,2,23000,21.6,56,0.8,27.72,46.9,1863.0,16,6,1
2022-01-02 17:00:00,Cau_Giay,21.036,105.795,2,23000,20.6,62,4.4,27.72,46.9,1863.0,17,6,1
2022-01-02 18:00:00,Cau_Giay,21.036,105.795,2,23000,18.9,68,5.5,27.72,46.9,1863.0,18,6,1
2022-01-02 19:00:00,Cau_Giay,21.036,105.795,2,23000,16.6,78,3.4,27.72,46.9,1863.0,19,6,1
2022-01-02 20:00:00,Cau_Giay,21.036,105.795,2,23000,16.3,80,4.5,27.72,46.9,1863.0,20,6,1
2022-01-02 21:00:00,Cau_Giay,21.036,105.795,2,23000,15.6,84,6.6,27.72,46.9,1863.0,21,6,1
2022-01-02 22:00:00,Cau_Giay,21.036,105.795,2,23000,15.4,85,7.1,27.72,46.9,1863.0,22,6,1
2022-01-02 23:00:00,Cau_Giay,21.036,105.795,2,23000,15.9,85,6.4,27.72,46.9,1863.0,23,6,1
2022-01-03 00:00:00,Cau_Giay,21.036,105.795,2,23000,15.8,88,5.7,27.72,46.9,1863.0,0,0,1
2022-01-03 01:00:00,Cau_Giay,21.036,105.795,2,23000,15.7,89,5.5,27.72,46.9,1863.0,1,0,1
2022-01-03 02:00:00,Cau_Giay,21.036,105.795,2,23000,15.8,89,2.8,27.72,46.9,1863.0,2,0,1
2022-01-03 03:00:00,Cau_Giay,21.036,105.795,2,23000,15.4,91,2.3,27.72,46.9,1863.0,3,0,1
2022-01-03 04:00:00,Cau_Giay,21.036,105.795,2,23000,14.8,94,3.1,27.72,46.9,1863.0,4,0,1
2022-01-03 05:00:00,Cau_Giay,21.036,105.795,2,23000,14.6,96,2.5,27.72,46.9,1863.0,5,0,1
2022-01-03 06:00:00,Cau_Giay,21.036,105.795,2,23000,13.9,99,3.0,27.72,46.9,1863.0,6,0,1
2022-01-03 07:00:00,Cau_Giay,21.036,105.795,2,23000,13.0,100,2.6,27.72,46.9,1863.0,7,0,1
2022-01-03 08:00:00,Cau_Giay,21.036,105.795,2,23000,14.8,93,3.1,27.72,46.9,1863.0,8,0,1
2022-01-03 09:00:00,Cau_Giay,21.036,105.795,2,23000,16.6,84,2.8,27.72,46.9,1863.0,9,0,1
2022-01-03 10:00:00,Cau_Giay,21.036,105.795,2,23000,18.1,77,2.6,27.72,46.9,1863.0,10,0,1
2022-01-03 11:00:00,Cau_Giay,21.036,105.795,2,23000,19.5,71,2.7,27.72,46.9,1863.0,11,0,1
2022-01-03 12:00:00,Cau_Giay,21.036,105.795,2,23000,20.5,67,1.8,27.72,46.9,1863.0,12,0,1
2022-01-03 13:00:00,Cau_Giay,21.036,105.795,2,23000,21.0,65,2.9,27.72,46.9,1863.0,13,0,1
2022-01-03 14:00:00,Cau_Giay,21.036,105.795,2,23000,21.5,63,4.3,27.72,46.9,1863.0,14,0,1
2022-01-03 15:00:00,Cau_Giay,21.036,105.795,2,23000,21.9,61,6.9,27.72,46.9,1863.0,15,0,1
2022-01-03 16:00:00,Cau_Giay,21.036,105.795,2,23000,21.9,60,8.9,27.72,46.9,1863.0,16,0,1
2022-01-03 17:00:00,Cau_Giay,21.036,105.795,2,23000,21.5,63,5.1,27.72,46.9,1863.0,17,0,1
2022-01-03 18:00:00,Cau_Giay,21.036,105.795,2,23000,20.4,69,4.3,27.72,46.9,1863.0,18,0,1
2022-01-03 19:00:00,Cau_Giay,21.036,105.795,2,23000,19.5,75,4.0,27.72,46.9,1863.0,19,0,1
2022-01-03 20:00:00,Cau_Giay,21.036,105.795,2,23000,19.0,74,6.6,27.72,46.9,1863.0,20,0,1
2022-01-03 21:00:00,Cau_Giay,21.036,105.795,2,23000,18.2,79,6.8,27.72,46.9,1863.0,21,0,1
2022-01-03 22:00:00,Cau_Giay,21.036,105.795,2,23000,16.5,89,7.7,27.72,46.9,1863.0,22,0,1
2022-01-03 23:00:00,Cau_Giay,21.036,105.795,2,23000,15.5,94,8.4,27.72,46.9,1863.0,23,0,1
2022-01-04 00:00:00,Cau_Giay,21.036,105.795,2,23000,14.8,97,7.8,27.72,46.9,1863.0,0,1,1
2022-01-04 01:00:00,Cau_Giay,21.036,105.795,2,23000,14.4,99,6.9,27.72,46.9,1863.0,1,1,1
2022-01-04 02:00:00,Cau_Giay,21.036,105.795,2,23000,14.1,100,7.5,27.72,46.9,1863.0,2,1,1
2022-01-04 03:00:00,Cau_Giay,21.036,105.795,2,23000,14.0,100,6.9,27.72,46.9,1863.0,3,1,1
2022-01-04 04:00:00,Cau_Giay,21.036,105.795,2,23000,14.2,100,5.2,27.72,46.9,1863.0,4,1,1
2022-01-04 05:00:00,Cau_Giay,21.036,105.795,2,23000,13.4,100,6.5,27.72,46.9,1863.0,5,1,1
2022-01-04 06:00:00,Cau_Giay,21.036,105.795,2,23000,13.9,100,4.7,27.72,46.9,1863.0,6,1,1
2022-01-04 07:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,100,3.9,27.72,46.9,1863.0,7,1,1
2022-01-04 08:00:00,Cau_Giay,21.036,105.795,2,23000,16.5,95,2.8,27.72,46.9,1863.0,8,1,1
2022-01-04 09:00:00,Cau_Giay,21.036,105.795,2,23000,17.6,89,1.8,27.72,46.9,1863.0,9,1,1
2022-01-04 10:00:00,Cau_Giay,21.036,105.795,2,23000,18.8,84,2.2,27.72,46.9,1863.0,10,1,1
2022-01-04 11:00:00,Cau_Giay,21.036,105.795,2,23000,20.7,74,0.4,27.72,46.9,1863.0,11,1,1
2022-01-04 12:00:00,Cau_Giay,21.036,105.795,2,23000,22.2,66,6.1,27.72,46.9,1863.0,12,1,1
2022-01-04 13:00:00,Cau_Giay,21.036,105.795,2,23000,22.6,64,8.9,27.72,46.9,1863.0,13,1,1
2022-01-04 14:00:00,Cau_Giay,21.036,105.795,2,23000,23.2,61,9.4,27.72,46.9,1863.0,14,1,1
2022-01-04 15:00:00,Cau_Giay,21.036,105.795,2,23000,23.9,57,9.7,27.72,46.9,1863.0,15,1,1
2022-01-04 16:00:00,Cau_Giay,21.036,105.795,2,23000,24.0,57,11.2,27.72,46.9,1863.0,16,1,1
2022-01-04 17:00:00,Cau_Giay,21.036,105.795,2,23000,22.5,63,10.0,27.72,46.9,1863.0,17,1,1
2022-01-04 18:00:00,Cau_Giay,21.036,105.795,2,23000,20.4,73,9.1,27.72,46.9,1863.0,18,1,1
2022-01-04 19:00:00,Cau_Giay,21.036,105.795,2,23000,19.3,79,8.9,27.72,46.9,1863.0,19,1,1
2022-01-04 20:00:00,Cau_Giay,21.036,105.795,2,23000,19.2,84,13.8,27.72,46.9,1863.0,20,1,1
2022-01-04 21:00:00,Cau_Giay,21.036,105.795,2,23000,18.2,94,10.8,27.72,46.9,1863.0,21,1,1
2022-01-04 22:00:00,Cau_Giay,21.036,105.795,2,23000,17.8,97,9.0,27.72,46.9,1863.0,22,1,1
2022-01-04 23:00:00,Cau_Giay,21.036,105.795,2,23000,17.4,98,7.7,27.72,46.9,1863.0,23,1,1
2022-01-05 00:00:00,Cau_Giay,21.036,105.795,2,23000,17.0,99,5.5,27.72,46.9,1863.0,0,2,1
2022-01-05 01:00:00,Cau_Giay,21.036,105.795,2,23000,17.5,99,5.6,27.72,46.9,1863.0,1,2,1
2022-01-05 02:00:00,Cau_Giay,21.036,105.795,2,23000,17.5,100,6.3,27.72,46.9,1863.0,2,2,1
2022-01-05 03:00:00,Cau_Giay,21.036,105.795,2,23000,17.5,99,9.4,27.72,46.9,1863.0,3,2,1
2022-01-05 04:00:00,Cau_Giay,21.036,105.795,2,23000,17.6,97,9.0,27.72,46.9,1863.0,4,2,1
2022-01-05 05:00:00,Cau_Giay,21.036,105.795,2,23000,17.7,96,7.3,27.72,46.9,1863.0,5,2,1
2022-01-05 06:00:00,Cau_Giay,21.036,105.795,2,23000,17.9,94,6.0,27.72,46.9,1863.0,6,2,1
2022-01-05 07:00:00,Cau_Giay,21.036,105.795,2,23000,18.2,93,4.7,27.72,46.9,1863.0,7,2,1
2022-01-05 08:00:00,Cau_Giay,21.036,105.795,2,23000,18.9,88,8.2,27.72,46.9,1863.0,8,2,1
2022-01-05 09:00:00,Cau_Giay,21.036,105.795,2,23000,19.7,84,8.2,27.72,46.9,1863.0,9,2,1
2022-01-05 10:00:00,Cau_Giay,21.036,105.795,2,23000,20.5,79,6.9,27.72,46.9,1863.0,10,2,1
2022-01-05 11:00:00,Cau_Giay,21.036,105.795,2,23000,21.8,72,8.9,27.72,46.9,1863.0,11,2,1
2022-01-05 12:00:00,Cau_Giay,21.036,105.795,2,23000,22.5,67,9.2,27.72,46.9,1863.0,12,2,1
2022-01-05 13:00:00,Cau_Giay,21.036,105.795,2,23000,23.0,66,7.3,27.72,46.9,1863.0,13,2,1
2022-01-05 14:00:00,Cau_Giay,21.036,105.795,2,23000,23.5,65,6.3,27.72,46.9,1863.0,14,2,1
2022-01-05 15:00:00,Cau_Giay,21.036,105.795,2,23000,24.0,63,3.9,27.72,46.9,1863.0,15,2,1
2022-01-05 16:00:00,Cau_Giay,21.036,105.795,2,23000,24.1,61,3.9,27.72,46.9,1863.0,16,2,1
2022-01-05 17:00:00,Cau_Giay,21.036,105.795,2,23000,23.0,76,3.1,27.72,46.9,1863.0,17,2,1
2022-01-05 18:00:00,Cau_Giay,21.036,105.795,2,23000,21.4,75,5.2,27.72,46.9,1863.0,18,2,1
2022-01-05 19:00:00,Cau_Giay,21.036,105.795,2,23000,19.2,87,6.9,27.72,46.9,1863.0,19,2,1
2022-01-05 20:00:00,Cau_Giay,21.036,105.795,2,23000,19.2,88,7.8,27.72,46.9,1863.0,20,2,1
2022-01-05 21:00:00,Cau_Giay,21.036,105.795,2,23000,18.9,92,9.2,27.72,46.9,1863.0,21,2,1
2022-01-05 22:00:00,Cau_Giay,21.036,105.795,2,23000,18.4,95,9.5,27.72,46.9,1863.0,22,2,1
2022-01-05 23:00:00,Cau_Giay,21.036,105.795,2,23000,18.0,96,8.6,27.72,46.9,1863.0,23,2,1
2022-01-06 00:00:00,Cau_Giay,21.036,105.795,2,23000,17.6,98,7.4,27.72,46.9,1863.0,0,3,1
2022-01-06 01:00:00,Cau_Giay,21.036,105.795,2,23000,17.5,98,6.8,27.72,46.9,1863.0,1,3,1
2022-01-06 02:00:00,Cau_Giay,21.036,105.795,2,23000,17.1,99,6.9,27.72,46.9,1863.0,2,3,1
2022-01-06 03:00:00,Cau_Giay,21.036,105.795,2,23000,17.0,100,5.8,27.72,46.9,1863.0,3,3,1
2022-01-06 04:00:00,Cau_Giay,21.036,105.795,2,23000,17.4,100,8.0,27.72,46.9,1863.0,4,3,1
2022-01-06 05:00:00,Cau_Giay,21.036,105.795,2,23000,17.8,99,9.5,27.72,46.9,1863.0,5,3,1
2022-01-06 06:00:00,Cau_Giay,21.036,105.795,2,23000,18.0,100,11.5,27.72,46.9,1863.0,6,3,1
2022-01-06 07:00:00,Cau_Giay,21.036,105.795,2,23000,18.4,99,12.4,27.72,46.9,1863.0,7,3,1
2022-01-06 08:00:00,Cau_Giay,21.036,105.795,2,23000,19.0,98,11.5,27.72,46.9,1863.0,8,3,1
2022-01-06 09:00:00,Cau_Giay,21.036,105.795,2,23000,19.7,93,11.9,27.72,46.9,1863.0,9,3,1
2022-01-06 10:00:00,Cau_Giay,21.036,105.795,2,23000,21.4,83,11.1,27.72,46.9,1863.0,10,3,1
2022-01-06 11:00:00,Cau_Giay,21.036,105.795,2,23000,22.5,76,10.0,27.72,46.9,1863.0,11,3,1
2022-01-06 12:00:00,Cau_Giay,21.036,105.795,2,23000,23.4,74,8.3,27.72,46.9,1863.0,12,3,1
2022-01-06 13:00:00,Cau_Giay,21.036,105.795,2,23000,24.1,72,7.6,27.72,46.9,1863.0,13,3,1
2022-01-06 14:00:00,Cau_Giay,21.036,105.795,2,23000,24.0,70,6.4,27.72,46.9,1863.0,14,3,1
2022-01-06 15:00:00,Cau_Giay,21.036,105.795,2,23000,24.5,67,6.6,27.72,46.9,1863.0,15,3,1
2022-01-06 16:00:00,Cau_Giay,21.036,105.795,2,23000,24.5,64,7.4,27.72,46.9,1863.0,16,3,1
2022-01-06 17:00:00,Cau_Giay,21.036,105.795,2,23000,23.5,69,11.0,27.72,46.9,1863.0,17,3,1
2022-01-06 18:00:00,Cau_Giay,21.036,105.795,2,23000,21.8,77,12.2,27.72,46.9,1863.0,18,3,1
2022-01-06 19:00:00,Cau_Giay,21.036,105.795,2,23000,20.4,88,12.9,27.72,46.9,1863.0,19,3,1
2022-01-06 20:00:00,Cau_Giay,21.036,105.795,2,23000,20.1,89,11.0,27.72,46.9,1863.0,20,3,1
2022-01-06 21:00:00,Cau_Giay,21.036,105.795,2,23000,19.2,94,8.7,27.72,46.9,1863.0,21,3,1
2022-01-06 22:00:00,Cau_Giay,21.036,105.795,2,23000,18.7,96,7.9,27.72,46.9,1863.0,22,3,1
2022-01-06 23:00:00,Cau_Giay,21.036,105.795,2,23000,18.2,98,6.4,27.72,46.9,1863.0,23,3,1
2022-01-07 00:00:00,Cau_Giay,21.036,105.795,2,23000,17.6,99,6.1,27.72,46.9,1863.0,0,4,1
2022-01-07 01:00:00,Cau_Giay,21.036,105.795,2,23000,18.0,99,4.6,27.72,46.9,1863.0,1,4,1
2022-01-07 02:00:00,Cau_Giay,21.036,105.795,2,23000,18.3,99,3.4,27.72,46.9,1863.0,2,4,1
2022-01-07 03:00:00,Cau_Giay,21.036,105.795,2,23000,18.6,96,3.8,27.72,46.9,1863.0,3,4,1
2022-01-07 04:00:00,Cau_Giay,21.036,105.795,2,23000,18.5,96,5.4,27.72,46.9,1863.0,4,4,1
2022-01-07 05:00:00,Cau_Giay,21.036,105.795,2,23000,18.3,96,7.6,27.72,46.9,1863.0,5,4,1
2022-01-07 06:00:00,Cau_Giay,21.036,105.795,2,23000,18.3,94,9.4,27.72,46.9,1863.0,6,4,1
2022-01-07 07:00:00,Cau_Giay,21.036,105.795,2,23000,18.2,96,9.0,27.72,46.9,1863.0,7,4,1
2022-01-07 08:00:00,Cau_Giay,21.036,105.795,2,23000,19.0,92,10.5,27.72,46.9,1863.0,8,4,1
2022-01-07 09:00:00,Cau_Giay,21.036,105.795,2,23000,20.4,83,21.6,27.72,46.9,1863.0,9,4,1
2022-01-07 10:00:00,Cau_Giay,21.036,105.795,2,23000,21.5,77,19.7,27.72,46.9,1863.0,10,4,1
2022-01-07 11:00:00,Cau_Giay,21.036,105.795,2,23000,22.2,71,17.1,27.72,46.9,1863.0,11,4,1
2022-01-07 12:00:00,Cau_Giay,21.036,105.795,2,23000,23.5,67,14.6,27.72,46.9,1863.0,12,4,1
2022-01-07 13:00:00,Cau_Giay,21.036,105.795,2,23000,24.4,62,13.8,27.72,46.9,1863.0,13,4,1
2022-01-07 14:00:00,Cau_Giay,21.036,105.795,2,23000,24.7,59,16.1,27.72,46.9,1863.0,14,4,1
2022-01-07 15:00:00,Cau_Giay,21.036,105.795,2,23000,24.5,59,17.4,27.72,46.9,1863.0,15,4,1
2022-01-07 16:00:00,Cau_Giay,21.036,105.795,2,23000,23.8,61,19.6,27.72,46.9,1863.0,16,4,1
2022-01-07 17:00:00,Cau_Giay,21.036,105.795,2,23000,22.5,66,15.8,27.72,46.9,1863.0,17,4,1
2022-01-07 18:00:00,Cau_Giay,21.036,105.795,2,23000,20.9,73,13.1,27.72,46.9,1863.0,18,4,1
2022-01-07 19:00:00,Cau_Giay,21.036,105.795,2,23000,19.7,80,14.1,27.72,46.9,1863.0,19,4,1
2022-01-07 20:00:00,Cau_Giay,21.036,105.795,2,23000,19.0,83,12.3,27.72,46.9,1863.0,20,4,1
2022-01-07 21:00:00,Cau_Giay,21.036,105.795,2,23000,18.4,86,8.9,27.72,46.9,1863.0,21,4,1
2022-01-07 22:00:00,Cau_Giay,21.036,105.795,2,23000,17.6,89,6.9,27.72,46.9,1863.0,22,4,1
2022-01-07 23:00:00,Cau_Giay,21.036,105.795,2,23000,17.0,94,6.0,27.72,46.9,1863.0,23,4,1
2022-01-08 00:00:00,Cau_Giay,21.036,105.795,2,23000,16.8,95,6.4,27.72,46.9,1863.0,0,5,1
2022-01-08 01:00:00,Cau_Giay,21.036,105.795,2,23000,16.6,96,6.4,27.72,46.9,1863.0,1,5,1
2022-01-08 02:00:00,Cau_Giay,21.036,105.795,2,23000,17.8,90,6.2,27.72,46.9,1863.0,2,5,1
2022-01-08 03:00:00,Cau_Giay,21.036,105.795,2,23000,18.0,83,10.6,27.72,46.9,1863.0,3,5,1
2022-01-08 04:00:00,Cau_Giay,21.036,105.795,2,23000,18.0,82,11.4,27.72,46.9,1863.0,4,5,1
2022-01-08 05:00:00,Cau_Giay,21.036,105.795,2,23000,17.8,85,10.1,27.72,46.9,1863.0,5,5,1
2022-01-08 06:00:00,Cau_Giay,21.036,105.795,2,23000,17.6,87,8.8,27.72,46.9,1863.0,6,5,1
2022-01-08 07:00:00,Cau_Giay,21.036,105.795,2,23000,17.8,88,13.7,27.72,46.9,1863.0,7,5,1
2022-01-08 08:00:00,Cau_Giay,21.036,105.795,2,23000,18.4,82,13.1,27.72,46.9,1863.0,8,5,1
2022-01-08 09:00:00,Cau_Giay,21.036,105.795,2,23000,19.2,77,12.7,27.72,46.9,1863.0,9,5,1
2022-01-08 10:00:00,Cau_Giay,21.036,105.795,2,23000,20.1,74,15.5,27.72,46.9,1863.0,10,5,1
2022-01-08 11:00:00,Cau_Giay,21.036,105.795,2,23000,21.4,71,12.0,27.72,46.9,1863.0,11,5,1
2022-01-08 12:00:00,Cau_Giay,21.036,105.795,2,23000,22.5,68,11.2,27.72,46.9,1863.0,12,5,1
2022-01-08 13:00:00,Cau_Giay,21.036,105.795,2,23000,22.6,68,12.5,27.72,46.9,1863.0,13,5,1
2022-01-08 14:00:00,Cau_Giay,21.036,105.795,2,23000,22.6,68,11.1,27.72,46.9,1863.0,14,5,1
2022-01-08 15:00:00,Cau_Giay,21.036,105.795,2,23000,22.1,71,9.6,27.72,46.9,1863.0,15,5,1
2022-01-08 16:00:00,Cau_Giay,21.036,105.795,2,23000,21.5,77,8.1,27.72,46.9,1863.0,16,5,1
2022-01-08 17:00:00,Cau_Giay,21.036,105.795,2,23000,21.3,79,8.7,27.72,46.9,1863.0,17,5,1
2022-01-08 18:00:00,Cau_Giay,21.036,105.795,2,23000,21.1,77,6.6,27.72,46.9,1863.0,18,5,1
2022-01-08 19:00:00,Cau_Giay,21.036,105.795,2,23000,20.6,76,8.4,27.72,46.9,1863.0,19,5,1
2022-01-08 20:00:00,Cau_Giay,21.036,105.795,2,23000,20.0,80,12.1,27.72,46.9,1863.0,20,5,1
2022-01-08 21:00:00,Cau_Giay,21.036,105.795,2,23000,19.0,84,12.2,27.72,46.9,1863.0,21,5,1
2022-01-08 22:00:00,Cau_Giay,21.036,105.795,2,23000,18.2,83,13.6,27.72,46.9,1863.0,22,5,1
2022-01-08 23:00:00,Cau_Giay,21.036,105.795,2,23000,17.2,79,16.3,27.72,46.9,1863.0,23,5,1
2022-01-09 00:00:00,Cau_Giay,21.036,105.795,2,23000,16.8,75,16.6,27.72,46.9,1863.0,0,6,1
2022-01-09 01:00:00,Cau_Giay,21.036,105.795,2,23000,16.6,73,13.7,27.72,46.9,1863.0,1,6,1
2022-01-09 02:00:00,Cau_Giay,21.036,105.795,2,23000,16.0,74,14.5,27.72,46.9,1863.0,2,6,1
2022-01-09 03:00:00,Cau_Giay,21.036,105.795,2,23000,15.4,78,14.0,27.72,46.9,1863.0,3,6,1
2022-01-09 04:00:00,Cau_Giay,21.036,105.795,2,23000,14.5,88,13.4,27.72,46.9,1863.0,4,6,1
2022-01-09 05:00:00,Cau_Giay,21.036,105.795,2,23000,14.2,89,13.9,27.72,46.9,1863.0,5,6,1
2022-01-09 06:00:00,Cau_Giay,21.036,105.795,2,23000,14.1,88,13.5,27.72,46.9,1863.0,6,6,1
2022-01-09 07:00:00,Cau_Giay,21.036,105.795,2,23000,14.4,88,14.7,27.72,46.9,1863.0,7,6,1
2022-01-09 08:00:00,Cau_Giay,21.036,105.795,2,23000,14.2,88,13.9,27.72,46.9,1863.0,8,6,1
2022-01-09 09:00:00,Cau_Giay,21.036,105.795,2,23000,14.2,85,13.4,27.72,46.9,1863.0,9,6,1
2022-01-09 10:00:00,Cau_Giay,21.036,105.795,2,23000,14.6,84,14.8,27.72,46.9,1863.0,10,6,1
2022-01-09 11:00:00,Cau_Giay,21.036,105.795,2,23000,14.9,82,12.8,27.72,46.9,1863.0,11,6,1
2022-01-09 12:00:00,Cau_Giay,21.036,105.795,2,23000,14.8,87,11.5,27.72,46.9,1863.0,12,6,1
2022-01-09 13:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,84,14.0,27.72,46.9,1863.0,13,6,1
2022-01-09 14:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,84,12.4,27.72,46.9,1863.0,14,6,1
2022-01-09 15:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,84,11.1,27.72,46.9,1863.0,15,6,1
2022-01-09 16:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,83,10.0,27.72,46.9,1863.0,16,6,1
2022-01-09 17:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,83,9.8,27.72,46.9,1863.0,17,6,1
2022-01-09 18:00:00,Cau_Giay,21.036,105.795,2,23000,15.1,83,7.9,27.72,46.9,1863.0,18,6,1
2022-01-09 19:00:00,Cau_Giay,21.036,105.795,2,23000,14.9,81,7.1,27.72,46.9,1863.0,19,6,1
2022-01-09 20:00:00,Cau_Giay,21.036,105.795,2,23000,15.0,80,5.8,27.72,46.9,1863.0,20,6,1
2022-01-09 21:00:00,Cau_Giay,21.036,105.795,2,23000,14.9,81,7.0,27.72,46.9,1863.0,21,6,1
2022-01-09 22:00:00,Cau_Giay,21.036,105.795,2,23000,14.8,81,6.4,27.72,46.9,1863.0,22,6,1
2022-01-09 23:00:00,Cau_Giay,21.036,105.795,2,23000,14.6,81,5.0,27.72,46.9,1863.0,23,6,1
2022-01-10 00:00:00,Cau_Giay,21.036,105.795,2,23000,14.4,82,5.0,27.72,46.9,1863.0,0,0,1
2022-01-10 01:00:00,Cau_Giay,21.036,105.795,2,23000,14.4,83,4.8,27.72,46.9,1863.0,1,0,1
2022-01-10 02:00:00,Cau_Giay,21.036,105.795,2,23000,14.2,84,4.5,27.72,46.9,1863.0,2,0,1
2022-01-10 03:00:00,Cau_Giay,21.036,105.795,2,23000,14.2,84,4.5,27.72,46.9,1863.0,3,0,1
